pm25,pm10,o3,no2,so2,co
66.52083365122478,,,,,
55.76250012715658,,,,,
58.15833377838135,,,,,
56.50416692097982,,,,,
49.50833320617676,,,,,
46.5083335240682,,,,,
45.72499942779541,,,,,
47.12083371480306,,,,,
45.020833333333336,,,,,
47.420833905537926,,,,,
48.2583335240682,,,,,
59.074999491373696,,,,,
66.2458324432373,,,,,
52.75416660308838,,,,,
48.42083295186361,,,,,
46.01250012715658,,,,,
38.12083307902018,,,,,
38.52916622161865,,,,,
35.87083371480306,,,,,
38.91250038146973,,,,,
48.63749885559082,,,,,
47.55416711171468,,,,,
71.97916571299235,,,,,
71.2499984105428,,,,,
48.69583288828532,,,,,
45.67916679382324,,,,,
60.06666692097982,,,,,
50.34166685740153,,,,,
51.30416615804037,,,,,
48.38333320617676,,,,,
45.96666622161865,,,,,
50.00416660308838,,,,,
52.92916742960612,,,,,
48.89166736602783,,,,,
57.12500158945719,,,,,
72.00833447774251,,,,,
103.61249987284344,,,,,
61.616665840148926,,,,,
56.420833905537926,,,,,
56.34583377838135,,,,,
50.18333307902018,,,,,
50.71666653951009,,,,,
51.51250012715658,,,,,
52.245834032694496,,,,,
77.60416603088379,,,,,
87.20416514078777,,,,,
77.55833307902019,,,,,
61.20833396911621,,,,,
52.30416711171468,,,,,
51.10416666666666,,,,,
53.058334032694496,,,,,
49.44166692097982,,,,,
42.629165967305504,,,,,
39.61249987284342,,,,,
50.03750038146973,,,,,
69.17499955495198,,,,,
76.06249872843425,,,,,
89.19583352406819,,,,,
50.91666762034098,,,,,
47.50833320617676,,,,,
47.93750031789144,,,,,
46.833333333333336,,,,,
48.93749968210856,,,,,
48.16666634877523,,,,,
48.94166787465414,,,,,
63.84166685740153,,,,,
87.85833390553792,,,,,
80.9833329518636,,,,,
52.30833339691162,,,,,
52.41250038146973,,,,,
52.05416679382324,,,,,
41.60833295186361,,,,,
40.83749961853027,,,,,
38.00833320617676,,,,,
40.37916628519694,,,,,
43.56250031789144,,,,,
43.80833371480306,,,,,
38.0,,,,,
38.76666641235352,,,,,
47.65833346048991,,,,,
52.84166685740153,,,,,
56.28333282470703,,,,,
61.91666603088379,,,,,
108.09583282470705,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
