location_id,location_name,latitude,longitude,co,no2,o3,pm10,pm25,so2
154,Westminster - Marylebone Road,51.52254,-0.15459,,32.0,18.0,32.0,24.0,3.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,36.0,20.0,32.0,24.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,32.0,22.0,32.0,23.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,38.0,22.0,32.0,23.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,72.0,22.0,33.0,23.0,6.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,73.0,22.0,33.0,23.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,66.0,21.0,33.0,23.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,73.0,19.0,33.0,23.0,9.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,70.0,17.0,34.0,23.0,9.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,79.0,14.0,34.0,23.0,10.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,94.0,12.0,33.0,23.0,10.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,87.0,12.0,33.0,23.0,8.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,77.0,12.0,32.0,22.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,83.0,13.0,32.0,22.0,8.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,90.0,14.0,31.0,22.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,64.0,15.0,31.0,22.0,6.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,47.0,16.0,31.0,22.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,51.0,16.0,32.0,22.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,41.0,16.0,32.0,23.0,3.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,63.0,17.0,32.0,23.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,51.0,18.0,31.0,23.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,52.0,19.0,32.0,23.0,3.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,54.0,19.0,32.0,23.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,41.0,19.0,33.0,24.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,41.0,20.0,33.0,24.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,38.0,21.0,33.0,24.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,25.0,21.0,34.0,24.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,43.0,21.0,34.0,24.0,3.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,40.0,21.0,33.0,24.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,53.0,20.0,33.0,24.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,45.0,19.0,33.0,24.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,55.0,19.0,32.0,24.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,54.0,18.0,32.0,23.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,60.0,17.0,32.0,23.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,96.0,15.0,32.0,23.0,11.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,126.0,11.0,33.0,24.0,18.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,129.0,10.0,34.0,25.0,18.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,116.0,9.0,34.0,25.0,19.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,103.0,8.0,35.0,26.0,16.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,76.0,8.0,35.0,26.0,12.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,73.0,7.0,35.0,26.0,10.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,64.0,8.0,36.0,26.0,10.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,105.0,8.0,36.0,26.0,11.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,60.0,9.0,36.0,26.0,8.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,35.0,11.0,36.0,26.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,30.0,14.0,35.0,25.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,29.0,18.0,35.0,25.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,118.0,24.0,32.0,23.0,16.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,119.0,24.0,32.0,22.0,17.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,139.0,22.0,31.0,22.0,19.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,148.0,19.0,30.0,21.0,20.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,162.0,16.0,30.0,21.0,22.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,116.0,10.0,29.0,20.0,19.0
